order_id,vendor_id,product_id,order_date,promised_delivery_date,actual_delivery_date,order_quantity,defective_quantity,order_value,transport_mode,delivery_city,delivery_state
5879173,165878,21317,2024-01-17,2024-01-25,2024-01-30,1000,10,22710,Rail,Bhubaneswar,Odisha
6190435,165878,24395,2025-03-15,2025-03-19,2025-03-24,2000,20,45420,Air,Bhubaneswar,Odisha
5493793,363028,40433,2025-03-02,2025-03-07,2025-03-14,500,10,38515,Road,Bhubaneswar,Odisha
9259294,140937,77830,2025-06-22,2025-06-30,2025-07-05,10000,0,1453100,Rail,Indore,Madhya Pradesh
4330006,302361,88434,2025-04-26,2025-04-30,2025-05-07,5000,100,693150,Rail,Bhubaneswar,Odisha
4472805,547239,16209,2024-01-17,2024-01-23,2024-01-23,2000,20,466100,Air,Delhi,Delhi
7540259,562958,82158,2024-04-16,2024-04-24,2024-05-01,2000,20,170700,Road,Chennai,Tamil Nadu
8221275,674253,77830,2024-12-26,2025-01-03,2025-01-05,1000,50,141820,Air,Surat,Gujarat
1333280,938521,89752,2025-05-05,2025-05-10,2025-05-11,500,25,73260,Road,Vadodara,Gujarat
8503633,360610,95673,2024-10-27,2024-11-01,2024-11-01,1000,0,145320,Rail,Delhi,Delhi
9134837,301108,89752,2024-11-13,2024-11-21,2024-11-24,10000,500,2111100,Rail,Kolkata,West Bengal
2918522,938521,95673,2024-02-07,2024-02-12,2024-02-14,2000,0,293040,Air,Vadodara,Gujarat
6194538,140937,88434,2024-12-05,2024-12-11,2024-12-11,2000,100,290620,Rail,Indore,Madhya Pradesh
8091040,736402,82158,2025-03-26,2025-04-02,2025-04-04,1000,50,73950,Air,Jaipur,Rajasthan
8162215,187821,40433,2025-05-24,2025-05-30,2025-06-04,2000,0,456340,Air,Coimbatore,Tamil Nadu
7669815,176588,21317,2025-03-10,2025-03-14,2025-03-17,10000,100,1153400,Air,Coimbatore,Tamil Nadu
5779099,547239,82158,2024-10-27,2024-11-02,2024-11-02,500,10,116525,Air,Delhi,Delhi
7083173,176588,82158,2024-10-29,2024-11-04,2024-11-07,10000,500,1153400,Road,Coimbatore,Tamil Nadu
1706478,640867,24395,2025-03-30,2025-04-05,2025-04-08,500,10,87915,Air,Bhubaneswar,Odisha
4369211,781209,67273,2025-03-21,2025-03-27,2025-04-03,500,0,26155,Air,Ahmedabad,Gujarat
8174089,853594,67273,2025-02-19,2025-02-25,2025-03-02,1000,0,182990,Road,Indore,Madhya Pradesh
4554543,360610,89752,2025-03-24,2025-03-28,2025-03-29,500,5,72660,Air,Delhi,Delhi
8095251,853594,82158,2025-01-10,2025-01-16,2025-01-19,10000,0,1829900,Air,Indore,Madhya Pradesh
4211090,640867,78378,2024-06-06,2024-06-13,2024-06-15,2000,100,351660,Road,Bhubaneswar,Odisha
8630832,381632,24395,2024-05-20,2024-05-28,2024-05-30,5000,100,963150,Air,Mumbai,Maharashtra
7039900,187821,24395,2024-10-12,2024-10-17,2024-10-17,500,5,114085,Rail,Coimbatore,Tamil Nadu
8751137,853594,21317,2025-06-14,2025-06-21,2025-06-26,500,10,91495,Rail,Indore,Madhya Pradesh
2865650,360610,21317,2025-04-01,2025-04-06,2025-04-11,2000,100,290640,Road,Delhi,Delhi
2582427,176588,40433,2024-05-05,2024-05-10,2024-05-10,5000,50,576700,Air,Coimbatore,Tamil Nadu
6663123,363028,40433,2025-03-31,2025-04-04,2025-04-11,2000,40,154060,Air,Bhubaneswar,Odisha
2210327,720230,16209,2024-03-07,2024-03-15,2024-03-20,2000,40,80800,Road,Jaipur,Rajasthan
4817278,363028,78069,2024-06-27,2024-07-03,2024-07-08,1000,0,77030,Road,Bhubaneswar,Odisha
5942162,307937,88434,2024-05-22,2024-05-27,2024-05-30,500,10,108295,Air,Jaipur,Rajasthan
3177581,924197,77830,2025-01-12,2025-01-19,2025-01-24,1000,0,179740,Road,Indore,Madhya Pradesh
7067950,187821,67273,2024-11-12,2024-11-19,2024-11-26,5000,250,1140850,Rail,Coimbatore,Tamil Nadu
5822042,853594,82158,2024-03-16,2024-03-21,2024-03-23,500,25,91495,Rail,Indore,Madhya Pradesh
9924559,302361,21317,2025-06-13,2025-06-19,2025-06-20,10000,100,1386300,Road,Bhubaneswar,Odisha
5265965,640867,78069,2025-03-19,2025-03-27,2025-03-27,500,5,87915,Rail,Bhubaneswar,Odisha
3793383,781209,88434,2024-06-17,2024-06-22,2024-06-24,1000,20,52310,Air,Ahmedabad,Gujarat
3448792,690831,78378,2024-10-17,2024-10-21,2024-10-23,1000,20,53900,Road,Hyderabad,Telangana
4122829,547239,40433,2024-11-06,2024-11-14,2024-11-19,500,5,116525,Air,Delhi,Delhi
4864422,307937,67273,2024-06-06,2024-06-11,2024-06-18,10000,200,2165900,Air,Jaipur,Rajasthan
6145840,176588,95673,2024-02-12,2024-02-16,2024-02-16,500,10,57670,Air,Coimbatore,Tamil Nadu
8293520,165878,95673,2024-08-03,2024-08-11,2024-08-14,10000,0,227100,Rail,Bhubaneswar,Odisha
3033981,187821,88434,2024-10-23,2024-10-29,2024-11-01,1000,50,228170,Rail,Coimbatore,Tamil Nadu
4790568,938521,67273,2025-04-09,2025-04-13,2025-04-20,500,5,73260,Rail,Vadodara,Gujarat
5800507,690831,24395,2025-03-01,2025-03-08,2025-03-11,1000,20,53900,Air,Hyderabad,Telangana
4297029,492904,95673,2024-05-27,2024-06-02,2024-06-09,2000,40,302160,Rail,Kolkata,West Bengal
3141051,165878,78069,2024-05-13,2024-05-19,2024-05-24,10000,0,227100,Rail,Bhubaneswar,Odisha
7684464,512461,95673,2024-09-04,2024-09-11,2024-09-11,2000,100,431580,Road,Pune,Maharashtra
4601656,176588,67273,2024-05-24,2024-05-28,2024-05-28,2000,100,230680,Air,Coimbatore,Tamil Nadu
6794439,165878,77830,2025-03-04,2025-03-09,2025-03-10,2000,40,45420,Road,Bhubaneswar,Odisha
2985329,912391,24395,2024-06-12,2024-06-19,2024-06-24,5000,250,843450,Rail,Kolkata,West Bengal
7991575,924197,16209,2025-05-24,2025-05-28,2025-05-28,5000,250,898700,Road,Indore,Madhya Pradesh
8752650,313802,16209,2024-08-08,2024-08-16,2024-08-18,500,0,35685,Rail,Delhi,Delhi
8580313,307937,78069,2025-05-21,2025-05-29,2025-06-05,5000,100,1082950,Air,Jaipur,Rajasthan
1261956,547239,40433,2024-01-09,2024-01-13,2024-01-16,1000,20,233050,Air,Delhi,Delhi
2710049,118675,24395,2025-01-09,2025-01-16,2025-01-18,500,25,38360,Road,Surat,Gujarat
8036125,360610,16209,2024-07-18,2024-07-24,2024-07-29,2000,0,290640,Rail,Delhi,Delhi
3735381,512461,24395,2025-05-31,2025-06-07,2025-06-12,2000,0,431580,Road,Pune,Maharashtra
3110659,140937,89752,2024-04-09,2024-04-16,2024-04-18,2000,40,290620,Road,Indore,Madhya Pradesh
5245040,512461,77830,2024-07-22,2024-07-30,2024-08-04,5000,0,1078950,Road,Pune,Maharashtra
3294161,176588,40433,2024-02-09,2024-02-14,2024-02-21,2000,100,230680,Air,Coimbatore,Tamil Nadu
9249857,165878,40433,2025-04-12,2025-04-17,2025-04-22,10000,100,227100,Rail,Bhubaneswar,Odisha
7230494,187821,89752,2024-11-22,2024-11-27,2024-11-30,10000,200,2281700,Air,Coimbatore,Tamil Nadu
2235604,302361,67273,2024-12-10,2024-12-18,2024-12-23,10000,500,1386300,Air,Bhubaneswar,Odisha
1167621,512461,95673,2024-11-02,2024-11-09,2024-11-09,2000,40,431580,Air,Pune,Maharashtra
2107262,301108,78378,2024-04-22,2024-04-29,2024-05-04,2000,0,422220,Air,Kolkata,West Bengal
6076651,313802,21317,2025-04-30,2025-05-06,2025-05-13,10000,100,713700,Air,Delhi,Delhi
2250969,187821,40433,2024-02-22,2024-03-01,2024-03-04,1000,50,228170,Road,Coimbatore,Tamil Nadu
3334803,640867,77830,2024-09-05,2024-09-09,2024-09-14,500,5,87915,Road,Bhubaneswar,Odisha
3495981,492904,82158,2025-03-27,2025-04-02,2025-04-05,1000,50,151080,Air,Kolkata,West Bengal
2399313,307937,16209,2024-07-27,2024-08-03,2024-08-08,10000,500,2165900,Air,Jaipur,Rajasthan
7350292,562958,24395,2024-03-04,2024-03-09,2024-03-14,1000,20,85350,Air,Chennai,Tamil Nadu
5472995,363028,67273,2025-05-04,2025-05-12,2025-05-15,2000,20,154060,Rail,Bhubaneswar,Odisha
3499770,938521,78069,2025-06-29,2025-07-05,2025-07-10,2000,40,293040,Air,Vadodara,Gujarat
4854339,492904,88434,2025-05-10,2025-05-15,2025-05-16,2000,40,302160,Road,Kolkata,West Bengal
9128199,360610,78378,2024-10-31,2024-11-06,2024-11-13,1000,50,145320,Rail,Delhi,Delhi
4590762,381632,16209,2025-05-06,2025-05-12,2025-05-17,2000,40,385260,Road,Mumbai,Maharashtra
2276238,640867,78069,2025-01-23,2025-01-30,2025-02-01,1000,20,175830,Road,Bhubaneswar,Odisha
3903922,360610,82158,2024-10-21,2024-10-25,2024-10-27,5000,100,726600,Air,Delhi,Delhi
8854311,140937,77830,2025-05-05,2025-05-10,2025-05-11,10000,200,1453100,Air,Indore,Madhya Pradesh
7674967,924197,67273,2024-10-05,2024-10-10,2024-10-10,10000,100,1797400,Road,Indore,Madhya Pradesh
8104567,781209,67273,2024-02-21,2024-02-29,2024-03-01,1000,0,52310,Road,Ahmedabad,Gujarat
3676119,187821,16209,2025-02-27,2025-03-05,2025-03-12,5000,0,1140850,Air,Coimbatore,Tamil Nadu
4577881,328815,88434,2024-05-20,2024-05-24,2024-05-29,1000,50,59420,Air,Nagpur,Maharashtra
4000824,640867,16209,2025-05-02,2025-05-09,2025-05-16,1000,20,175830,Rail,Bhubaneswar,Odisha
1901020,853594,24395,2024-10-19,2024-10-23,2024-10-23,10000,100,1829900,Air,Indore,Madhya Pradesh
2950115,547239,78378,2024-02-08,2024-02-13,2024-02-16,1000,0,233050,Rail,Delhi,Delhi
4708830,522606,78378,2025-05-22,2025-05-27,2025-06-03,2000,0,256120,Road,Jaipur,Rajasthan
7963322,301108,89752,2024-11-01,2024-11-09,2024-11-14,500,10,105555,Rail,Kolkata,West Bengal
1386689,522606,95673,2025-04-10,2025-04-18,2025-04-23,5000,50,640300,Air,Jaipur,Rajasthan
5057165,176588,16209,2025-04-24,2025-04-30,2025-05-01,500,10,57670,Road,Coimbatore,Tamil Nadu
7167242,853594,88434,2025-04-14,2025-04-20,2025-04-27,1000,0,182990,Air,Indore,Madhya Pradesh
2648128,781209,89752,2024-12-11,2024-12-17,2024-12-22,1000,10,52310,Air,Ahmedabad,Gujarat
9272972,690831,95673,2025-02-19,2025-02-26,2025-03-03,2000,0,107800,Rail,Hyderabad,Telangana
1596731,302361,82158,2024-04-07,2024-04-12,2024-04-13,5000,100,693150,Road,Bhubaneswar,Odisha
5198086,140937,40433,2024-01-07,2024-01-13,2024-01-16,1000,50,145310,Rail,Indore,Madhya Pradesh
4530955,176588,24395,2024-12-03,2024-12-09,2024-12-14,10000,0,1153400,Rail,Coimbatore,Tamil Nadu
9240281,381632,21317,2025-01-03,2025-01-08,2025-01-08,500,25,96315,Rail,Mumbai,Maharashtra
8235072,363028,89752,2024-06-12,2024-06-19,2024-06-26,10000,200,770300,Air,Bhubaneswar,Odisha
1625132,118675,78378,2024-04-30,2024-05-06,2024-05-08,10000,100,767200,Road,Surat,Gujarat
7293911,640867,67273,2024-05-16,2024-05-23,2024-05-24,5000,100,879150,Rail,Bhubaneswar,Odisha
7384568,912391,40433,2025-04-27,2025-05-05,2025-05-12,1000,10,168690,Air,Kolkata,West Bengal
4946305,140937,82158,2024-03-24,2024-04-01,2024-04-04,10000,200,1453100,Road,Indore,Madhya Pradesh
4192573,547239,16209,2024-04-24,2024-04-28,2024-05-03,10000,100,2330500,Air,Delhi,Delhi
1364632,690831,78069,2024-06-02,2024-06-07,2024-06-09,10000,500,539000,Road,Hyderabad,Telangana
6905610,912391,40433,2024-07-29,2024-08-06,2024-08-09,500,25,84345,Road,Kolkata,West Bengal
8321961,381632,82158,2025-04-09,2025-04-14,2025-04-19,5000,250,963150,Air,Mumbai,Maharashtra
9314337,522606,24395,2024-02-29,2024-03-08,2024-03-11,2000,0,256120,Rail,Jaipur,Rajasthan
6186933,328815,78378,2024-09-17,2024-09-21,2024-09-28,1000,0,59420,Road,Nagpur,Maharashtra
9323292,187821,77830,2025-03-09,2025-03-15,2025-03-22,500,0,114085,Road,Coimbatore,Tamil Nadu
5224672,912391,77830,2025-04-28,2025-05-02,2025-05-04,5000,50,843450,Road,Kolkata,West Bengal
2101453,781209,16209,2025-03-06,2025-03-12,2025-03-15,5000,250,261550,Rail,Ahmedabad,Gujarat
4269358,313802,21317,2024-03-23,2024-03-31,2024-04-01,2000,0,142740,Road,Delhi,Delhi
5989814,140937,95673,2025-02-06,2025-02-14,2025-02-15,1000,0,145310,Road,Indore,Madhya Pradesh
8562326,187821,40433,2024-11-01,2024-11-08,2024-11-15,10000,500,2281700,Air,Coimbatore,Tamil Nadu
2588364,307937,78378,2025-01-23,2025-01-28,2025-01-29,5000,100,1082950,Road,Jaipur,Rajasthan
4559032,720230,95673,2024-10-09,2024-10-14,2024-10-21,500,0,20200,Air,Jaipur,Rajasthan
9717858,562958,77830,2025-03-05,2025-03-13,2025-03-13,1000,10,85350,Road,Chennai,Tamil Nadu
2692545,140937,78378,2024-04-13,2024-04-21,2024-04-21,5000,0,726550,Road,Indore,Madhya Pradesh
4683831,492904,77830,2024-02-15,2024-02-22,2024-02-25,1000,10,151080,Road,Kolkata,West Bengal
3921695,363028,78378,2024-05-23,2024-05-31,2024-06-02,1000,20,77030,Air,Bhubaneswar,Odisha
5199587,301108,16209,2024-11-24,2024-11-29,2024-12-01,1000,10,211110,Rail,Kolkata,West Bengal
6200413,562958,24395,2024-11-03,2024-11-09,2024-11-09,10000,100,853500,Air,Chennai,Tamil Nadu
2532193,187821,78378,2025-03-13,2025-03-21,2025-03-24,500,10,114085,Air,Coimbatore,Tamil Nadu
4524739,176588,78069,2025-01-25,2025-02-02,2025-02-04,5000,250,576700,Road,Coimbatore,Tamil Nadu
6487796,313802,88434,2024-11-03,2024-11-10,2024-11-11,10000,500,713700,Road,Delhi,Delhi
9827395,302361,78069,2024-08-18,2024-08-24,2024-08-31,1000,50,138630,Road,Bhubaneswar,Odisha
6728303,176588,78069,2025-02-26,2025-03-05,2025-03-10,10000,100,1153400,Rail,Coimbatore,Tamil Nadu
8614427,522606,16209,2024-09-05,2024-09-11,2024-09-12,2000,0,256120,Rail,Jaipur,Rajasthan
2933199,381632,95673,2025-01-14,2025-01-18,2025-01-23,1000,0,192630,Rail,Mumbai,Maharashtra
2029533,674253,89752,2025-01-21,2025-01-29,2025-02-03,500,0,70910,Road,Surat,Gujarat
2291298,302361,21317,2024-08-10,2024-08-17,2024-08-18,2000,40,277260,Road,Bhubaneswar,Odisha
9444412,165878,82158,2024-08-04,2024-08-09,2024-08-16,500,25,11355,Road,Bhubaneswar,Odisha
7687390,720230,78378,2024-07-28,2024-08-04,2024-08-05,10000,200,404000,Rail,Jaipur,Rajasthan
7264702,165878,88434,2025-01-24,2025-01-31,2025-02-05,2000,40,45420,Rail,Bhubaneswar,Odisha
4286394,363028,67273,2025-01-03,2025-01-11,2025-01-14,5000,0,385150,Air,Bhubaneswar,Odisha
1100068,674253,21317,2025-04-25,2025-05-01,2025-05-02,2000,40,283640,Rail,Surat,Gujarat
6757189,187821,88434,2024-02-16,2024-02-24,2024-02-25,1000,0,228170,Rail,Coimbatore,Tamil Nadu
8565326,328815,16209,2025-03-03,2025-03-09,2025-03-10,1000,20,59420,Road,Nagpur,Maharashtra
7269411,328815,82158,2025-01-23,2025-01-31,2025-02-01,5000,100,297100,Rail,Nagpur,Maharashtra
3434151,118675,16209,2025-05-15,2025-05-22,2025-05-25,1000,20,76720,Road,Surat,Gujarat
1368763,313802,89752,2024-05-23,2024-05-31,2024-06-03,1000,0,71370,Air,Delhi,Delhi
7743553,381632,21317,2024-02-04,2024-02-08,2024-02-15,500,0,96315,Rail,Mumbai,Maharashtra
4253800,381632,21317,2024-05-20,2024-05-25,2024-05-25,1000,0,192630,Road,Mumbai,Maharashtra
8128120,781209,16209,2025-06-01,2025-06-08,2025-06-10,500,25,26155,Air,Ahmedabad,Gujarat
8041347,328815,16209,2025-05-14,2025-05-18,2025-05-18,10000,500,594200,Road,Nagpur,Maharashtra
9304930,736402,40433,2024-01-18,2024-01-26,2024-02-02,2000,40,147900,Road,Jaipur,Rajasthan
7865214,140937,67273,2025-05-29,2025-06-05,2025-06-06,500,0,72655,Air,Indore,Madhya Pradesh
6426687,360610,77830,2024-06-01,2024-06-06,2024-06-07,10000,200,1453200,Rail,Delhi,Delhi
1815603,912391,16209,2024-09-30,2024-10-07,2024-10-07,2000,100,337380,Rail,Kolkata,West Bengal
8035570,640867,67273,2024-09-06,2024-09-11,2024-09-13,500,0,87915,Road,Bhubaneswar,Odisha
7411532,492904,78378,2025-02-19,2025-02-26,2025-03-01,10000,500,1510800,Road,Kolkata,West Bengal
4179986,492904,95673,2024-01-10,2024-01-15,2024-01-15,5000,250,755400,Air,Kolkata,West Bengal
6624306,690831,67273,2024-12-05,2024-12-13,2024-12-13,10000,0,539000,Road,Hyderabad,Telangana
9036826,674253,89752,2024-08-04,2024-08-12,2024-08-15,2000,0,283640,Road,Surat,Gujarat
9616232,938521,95673,2024-10-14,2024-10-22,2024-10-27,500,5,73260,Rail,Vadodara,Gujarat
7680256,938521,82158,2024-01-17,2024-01-22,2024-01-27,1000,50,146520,Road,Vadodara,Gujarat
6205326,547239,95673,2024-11-02,2024-11-07,2024-11-12,1000,50,233050,Air,Delhi,Delhi
1434757,690831,24395,2024-12-05,2024-12-12,2024-12-19,1000,0,53900,Air,Hyderabad,Telangana
3490702,118675,78069,2024-12-20,2024-12-24,2024-12-24,5000,50,383600,Road,Surat,Gujarat
8518132,853594,24395,2024-12-14,2024-12-22,2024-12-27,10000,500,1829900,Rail,Indore,Madhya Pradesh
2272573,736402,16209,2024-01-31,2024-02-06,2024-02-09,5000,50,369750,Rail,Jaipur,Rajasthan
4537593,313802,89752,2025-01-19,2025-01-26,2025-01-27,10000,500,713700,Road,Delhi,Delhi
5049638,313802,67273,2024-10-29,2024-11-03,2024-11-10,500,0,35685,Rail,Delhi,Delhi
5857781,640867,40433,2024-06-06,2024-06-13,2024-06-20,1000,50,175830,Rail,Bhubaneswar,Odisha
1776707,640867,78378,2025-01-04,2025-01-08,2025-01-08,500,10,87915,Rail,Bhubaneswar,Odisha
5533789,562958,95673,2025-01-03,2025-01-09,2025-01-09,1000,0,85350,Road,Chennai,Tamil Nadu
8884102,302361,16209,2025-03-17,2025-03-24,2025-03-29,10000,500,1386300,Road,Bhubaneswar,Odisha
4454535,736402,21317,2024-01-27,2024-01-31,2024-02-02,10000,0,739500,Air,Jaipur,Rajasthan
4955604,938521,82158,2024-11-28,2024-12-05,2024-12-05,2000,100,293040,Rail,Vadodara,Gujarat
1806877,360610,88434,2024-03-27,2024-04-04,2024-04-05,10000,100,1453200,Air,Delhi,Delhi
2766306,363028,24395,2025-01-24,2025-01-29,2025-01-30,2000,40,154060,Rail,Bhubaneswar,Odisha
7567437,492904,78378,2025-05-19,2025-05-24,2025-05-24,1000,50,151080,Rail,Kolkata,West Bengal
5189998,853594,82158,2025-03-07,2025-03-13,2025-03-16,500,10,91495,Rail,Indore,Madhya Pradesh
1951664,176588,21317,2024-09-09,2024-09-16,2024-09-21,10000,100,1153400,Rail,Coimbatore,Tamil Nadu
6544214,313802,82158,2024-04-19,2024-04-24,2024-04-26,500,25,35685,Rail,Delhi,Delhi
9648756,165878,24395,2025-01-24,2025-01-30,2025-02-02,2000,100,45420,Air,Bhubaneswar,Odisha
7538746,313802,16209,2024-05-19,2024-05-25,2024-05-27,10000,100,713700,Rail,Delhi,Delhi
8319267,301108,78378,2024-11-17,2024-11-22,2024-11-25,2000,40,422220,Air,Kolkata,West Bengal
8654371,360610,21317,2025-05-17,2025-05-25,2025-05-26,2000,100,290640,Rail,Delhi,Delhi
4446507,690831,16209,2025-02-06,2025-02-12,2025-02-12,10000,100,539000,Air,Hyderabad,Telangana
2895128,512461,78378,2024-07-03,2024-07-11,2024-07-11,5000,50,1078950,Rail,Pune,Maharashtra
2231239,781209,77830,2024-10-25,2024-10-29,2024-11-01,5000,50,261550,Air,Ahmedabad,Gujarat
1666856,640867,40433,2024-11-06,2024-11-11,2024-11-13,1000,50,175830,Rail,Bhubaneswar,Odisha
6347423,140937,88434,2024-03-16,2024-03-23,2024-03-28,5000,250,726550,Air,Indore,Madhya Pradesh
6607349,187821,88434,2025-06-02,2025-06-09,2025-06-14,500,10,114085,Air,Coimbatore,Tamil Nadu
1959691,302361,21317,2024-03-28,2024-04-01,2024-04-02,2000,20,277260,Air,Bhubaneswar,Odisha
7636408,360610,88434,2024-02-15,2024-02-23,2024-03-01,5000,100,726600,Rail,Delhi,Delhi
3348934,522606,21317,2024-04-18,2024-04-22,2024-04-22,2000,20,256120,Air,Jaipur,Rajasthan
7613279,187821,78069,2025-06-15,2025-06-23,2025-06-28,10000,100,2281700,Rail,Coimbatore,Tamil Nadu
5674371,363028,88434,2025-01-18,2025-01-25,2025-01-28,10000,100,770300,Rail,Bhubaneswar,Odisha
9308312,328815,89752,2024-01-26,2024-02-02,2024-02-02,2000,100,118840,Road,Nagpur,Maharashtra
2047523,912391,89752,2024-04-28,2024-05-03,2024-05-05,2000,40,337380,Rail,Kolkata,West Bengal
2203790,640867,16209,2024-07-30,2024-08-07,2024-08-10,2000,100,351660,Road,Bhubaneswar,Odisha
6926344,924197,24395,2025-03-24,2025-03-31,2025-04-02,500,10,89870,Road,Indore,Madhya Pradesh
7254219,720230,78378,2024-04-27,2024-05-01,2024-05-03,500,5,20200,Air,Jaipur,Rajasthan
5182011,165878,21317,2024-09-06,2024-09-14,2024-09-15,10000,100,227100,Rail,Bhubaneswar,Odisha
7458394,938521,78378,2025-03-12,2025-03-19,2025-03-20,5000,50,732600,Road,Vadodara,Gujarat
4161096,328815,78069,2025-03-18,2025-03-25,2025-03-25,10000,100,594200,Rail,Nagpur,Maharashtra
1334250,165878,77830,2025-03-15,2025-03-22,2025-03-22,1000,10,22710,Rail,Bhubaneswar,Odisha
9073556,690831,78378,2024-03-05,2024-03-13,2024-03-13,10000,100,539000,Rail,Hyderabad,Telangana
2486175,720230,89752,2024-11-29,2024-12-04,2024-12-07,500,10,20200,Air,Jaipur,Rajasthan
5432664,307937,24395,2025-05-16,2025-05-24,2025-05-31,2000,100,433180,Air,Jaipur,Rajasthan
2768011,165878,77830,2025-02-05,2025-02-13,2025-02-13,2000,40,45420,Rail,Bhubaneswar,Odisha
1904385,736402,40433,2024-06-25,2024-07-01,2024-07-06,10000,0,739500,Air,Jaipur,Rajasthan
7335144,781209,89752,2024-05-17,2024-05-23,2024-05-23,1000,20,52310,Road,Ahmedabad,Gujarat
1419657,720230,16209,2024-07-06,2024-07-12,2024-07-19,1000,50,40400,Rail,Jaipur,Rajasthan
9808009,853594,78069,2024-05-21,2024-05-29,2024-06-01,5000,50,914950,Rail,Indore,Madhya Pradesh
5801730,640867,88434,2024-06-26,2024-07-04,2024-07-05,5000,100,879150,Road,Bhubaneswar,Odisha
1424785,781209,95673,2024-07-10,2024-07-16,2024-07-19,10000,0,523100,Rail,Ahmedabad,Gujarat
1216933,176588,77830,2024-01-10,2024-01-17,2024-01-18,1000,50,115340,Air,Coimbatore,Tamil Nadu
4959882,912391,77830,2025-06-01,2025-06-08,2025-06-11,5000,250,843450,Air,Kolkata,West Bengal
1250439,781209,78378,2025-03-30,2025-04-06,2025-04-07,500,0,26155,Road,Ahmedabad,Gujarat
7331201,853594,78069,2024-10-26,2024-10-30,2024-11-01,1000,20,182990,Road,Indore,Madhya Pradesh
7767414,140937,67273,2025-04-13,2025-04-21,2025-04-28,5000,0,726550,Air,Indore,Madhya Pradesh
9389087,674253,78378,2024-04-26,2024-05-02,2024-05-07,2000,0,283640,Air,Surat,Gujarat
7344414,924197,78378,2025-03-27,2025-04-04,2025-04-05,5000,0,898700,Air,Indore,Madhya Pradesh
4174465,187821,16209,2024-09-10,2024-09-16,2024-09-16,5000,100,1140850,Rail,Coimbatore,Tamil Nadu
2117521,924197,78378,2024-03-30,2024-04-06,2024-04-06,1000,10,179740,Air,Indore,Madhya Pradesh
3039662,176588,78069,2024-12-25,2025-01-02,2025-01-09,5000,50,576700,Air,Coimbatore,Tamil Nadu
4273152,924197,78069,2024-05-22,2024-05-27,2024-05-28,500,10,89870,Air,Indore,Madhya Pradesh
3036853,302361,78378,2024-10-14,2024-10-22,2024-10-27,1000,20,138630,Air,Bhubaneswar,Odisha
7736074,301108,21317,2024-10-26,2024-11-01,2024-11-06,2000,0,422220,Road,Kolkata,West Bengal
1396846,307937,89752,2025-02-25,2025-03-01,2025-03-03,1000,10,216590,Road,Jaipur,Rajasthan
4244568,781209,78378,2024-05-29,2024-06-04,2024-06-05,5000,250,261550,Road,Ahmedabad,Gujarat
1501307,307937,78069,2024-10-02,2024-10-09,2024-10-12,5000,0,1082950,Air,Jaipur,Rajasthan
5087587,720230,40433,2024-04-05,2024-04-12,2024-04-17,2000,40,80800,Rail,Jaipur,Rajasthan
7365316,781209,89752,2025-05-14,2025-05-20,2025-05-25,500,0,26155,Air,Ahmedabad,Gujarat
9051183,187821,95673,2025-04-14,2025-04-20,2025-04-20,10000,500,2281700,Road,Coimbatore,Tamil Nadu
3877789,165878,67273,2025-03-15,2025-03-20,2025-03-23,2000,40,45420,Rail,Bhubaneswar,Odisha
